reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6f042a61-c835-4a21-88d8-5f5c699024cc,Syarif Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVHzKkElbR5D0jQ7qxJrs6dHAFwFjA4yA6aSIVXddrDNvTXViOl,"Udah pake sekitar 5 tahun seminggu kemarin sim card nya rusak, terus saya coba ganti di menu ganti sim card,,tetapi ribet nya minta ampun dikit dikit ngebug harus laporan, mau laporan ngebug juga semakin jelek mantap",1,1,1.61.0,2025-03-22 04:37:29,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-22 22:13:13,1.61.0
6c665ffe-3451-4c8a-98ef-63750e8cf50c,Muhammad AL_fahri,https://play-lh.googleusercontent.com/a-/ALV-UjVN5XoVSLMZglcBIuJBcRYdN8vhgYC9yh5g_APi0KX-YfCVV8Y,"tolong di perbarui jaringan Telkomsel termasuk kartu by u ini...dan tolong respon untuk pembelian paket data di percepat,,masa saya beli paket data keluar kode verivikasi nya sampe 2 -3 kan ga logika ..🤦🤬",1,0,1.61.0,2025-04-06 10:28:17,"Dear, Kakak. Maaf banget yaa huhu udah buat ga nyaman, buat kendalanya yuk bisa kasih tau Nindy melalui DM Instagram @byu.id, Twitter @byu_id atau Live Chat di aplikasi yaa biar Nindy bisa bantu solusiin. Makasih :)",2025-04-06 11:27:17,1.61.0
0d7c6508-3d13-4226-9abf-2063bbbbfc21,ISMUL ADHAM,https://play-lh.googleusercontent.com/a-/ALV-UjWakvzw8XTtD2HYBx4sq2mCq4N_gzwBl-xH-VRimZ8WRWKZgY-c,Jaringan No.1 ko Jaringan nyah Lemot banget pas update aplikasi terbaru main game Ping di 225ms padahal baru isi paket 7GB tolong perbaiki jaringan di Indramayu Jawa Barat ya lagi bermasalah nih udah 3Hr ini sampe sampe aku riset hp saya🥺🥺,3,0,1.61.0,2025-04-03 23:23:35,"Hai, Kak Ismul. Maaf ya udah bikin gak nyaman. Kak coba isi APN dengan ""byu"", username dan password kosongkan. Kalau masih berkendala, bisa infoin nomor dan email by.U, tipe handphone, lokasi Kakak dan capture speedtest ya melalui DM IG @Byu.ID atau DM Twitter @Byu_ID dan livechat. Terima Kasih :)",2025-04-04 10:50:53,1.61.0
0f122514-80b6-4e37-8064-d8d49b2aa90f,Agung Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJwFF11fQ8inyBh_GKkg1_ucEaVez4M273LqaphZfzeyvUdOg=mo,untuk harga terbilang murah namun bug diaplikasi sangat menggangu. Mulai dari stuck loading dll padahal koneksi aman,3,2,1.61.0,2025-03-31 16:04:25,"Hi Kak Agung, maaf banget udah bikin gak nyaman. Boleh dicoba dulu restart hp, hapus data cache dan data aplikasi, periksa pengaturan tanggal dan waktu, pastiin OS hp udah paling update dan memory hp mencukupi. Kalau masih gak bisa, boleh tolong infoin email, nomor, versi gadget dan capture error ke DM Instagram @byu.id atau Live Chat di aplikas...",2025-03-31 17:35:15,1.61.0
d74eb10e-31d1-401c-9355-7cbb0adf8508,Mocha,https://play-lh.googleusercontent.com/a-/ALV-UjUi4INx7DMOKGazY2i6KhelZwVXV6MQuGGO2yKXk7QzDt5cChhZ,"Aplikasi kadang susah diakses loadingnya lama, buka aplikasi ga punya kuota juga ga bisa diakses. pop up nya juga kadang ganggu saat baru buka aplikasi.",3,1,1.61.0,2025-03-26 01:07:55,"Hai Kak, maaf ya udah bikin ga nyaman :( Terkait kendala di aplikasi by.U nya, bisa coba ON-OFF kan airplane mode, lalu buka ulang aplikasi by.U nya dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2025-03-26 01:49:42,1.61.0
3094e565-ac71-44cb-b216-c76fee42bf00,A.N.A. 90,https://play-lh.googleusercontent.com/a-/ALV-UjVDXNodRSI9DvSu04VKVa7fEY2UCe77eSr355WfLpUdcub1Hs_r,kebijakan kek sampah paket pertama lebih 100gb tidak bisa otomatis ganti ke paket yang baru harus deaktifasi paket kebijakan sampahhhhhhh kenapa gak otomatis di tambahkan saja pelayanan lewat cs juga jelek,1,1,1.61.0,2025-03-26 12:32:13,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-26 13:48:24,1.61.0
e9a03be2-655f-490a-854b-d1c8a4953a36,Vans Arcadia,https://play-lh.googleusercontent.com/a-/ALV-UjUsNYMYNNIZn2oCwbxuB8FB_AlHIW8EiTfZS4mc5FRfhlDGeZKh,"bagus sih. cuma sayangnya sinyal untuk by.U masih kurang baik. tidak seperti kartu telkomsel biasa... padahal rumah dekat tower. kalo masalah sinyal di perbaiki, saya yakin banyak yg beralih ke kartu by.U karena aktif seumur hidup",3,0,1.61.0,2025-03-23 20:20:32,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-24 02:47:23,1.61.0
f4d95c94-58c1-4ee2-9c33-9dca6f3adb13,Muhamad Izma,https://play-lh.googleusercontent.com/a/ACg8ocJ1_YZTlXLbc4Xvl3WufxzUR1Yqm9Fx1YYPOqE8R1-a-SRQZg=mo,aneh ada kendala terus pas mau beli paket data udah di riset aplikasi nya malah susah login gara gara otp nya lama banget ke kirim nya,1,1,1.61.0,2025-04-03 03:39:45,"Hai Kak, maaf ya udah bikin ga nyaman ya.Terkait kendala di aplikasi by.U nya, bisa coba clear cache aplikasi by.U pada settingan aplikasi di HP kakak dan kalau masih berkendala, bisa install ulang aplikasi by.U nya. Kakak juga bisa kabarin Nindy di DM IG @byu.id (http://byu.id/) dan LiveChat di aplikasi by.U ya Kak. Thanks :)",2025-04-03 04:49:08,1.61.0
95553686-8b15-429b-9812-3e2f42d5f113,Afgan Putra Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocJ45s5pxJvBR8vQ2b-qddCGlh9Gb9PJjL8u5jd8ZVqiF9ud=mo,"walaupun kuotanya terjangkau tapi kualitas sinyalnya jelek banget 😢 kalo udah jam 4 sore kebawah, parah sinyalnya mau apa² susah😭, 3 bintang buat harga kuotanya👌",3,0,1.61.0,2025-03-29 10:45:57,"Hai Kak, maaf nih terkait kendalanya, bisa coba ubah mode jaringan dari otomatis ke manual 2G only, terus balikin lagi ke mode otomatis dan bisa  juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id atau LiveChat di aplikasi ya Kak :)",2025-03-29 21:47:13,1.61.0
096d6959-179d-4b8c-9063-611ce6e01bc3,Gilang Achmad Majreha,https://play-lh.googleusercontent.com/a-/ALV-UjUHeP31Q-lAEPnT9Czwz3d5fkwlfhn7us5yuReWNScwXlu0CIk,"tolong jelasin kenapa tiba-tiba pulsa ku lenyap yang dari 5000 sekarang udh gak ada sama sekali, kemaren juga sama waktu itu masih sisa rp 3000 terus malah ilang ini aplikasi korupsi yak?",1,1,1.61.0,2025-03-20 20:15:39,"Hi Kak, maaf ya bikin ga nyaman. by.U ga akan memotong pulsa tanpa penggunaan, dikhawatirkan kamu ada langganan yang memotong pulsa. Untuk kendalanya silakan chat ke aku via DM Instagram @byu.id, Twitter @byu_id atau Live Chat di aplikasi by.U biar bisa aku bantu carikan solusinya ya. Ditunggu ya Kak. Makasih 😊️🙏",2025-03-21 05:35:56,1.61.0
84f4f2ce-ace5-45dd-b0d3-0788d84c4e42,Anggun Idaman,https://play-lh.googleusercontent.com/a/ACg8ocLYEZzxvEtfBjs1RlU4kfT8Se9IF5_7qEWXzgCIhJZ3CalKsA=mo,"sinyal nya lemot g enak , kadang enk kadang nggk bnyk g enk nya. saya update aplikasi eh malah kouta saya ilang 17gb padahal waktu masih panjang gimana sih.",1,1,1.61.0,2025-03-26 16:11:58,"Hai Kakak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2025-03-27 02:09:28,1.61.0
4d8d9dc1-a9f2-4881-a446-672cbbbe5b37,angga ary,https://play-lh.googleusercontent.com/a-/ALV-UjUgPnHy2A1ir17LLv2mG0AuGB49FxtcxEdswWSw8TBoeIlcqx42,"sinyal payah, buffering, lelet, padahal daerah kota.. reels IG aja gk jalan. tolong perbaiki lah, biar bisa bertahan.",2,0,1.61.0,2025-03-26 11:05:42,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-26 13:48:23,1.61.0
5c07eb13-dd87-44ff-85df-ab51ea3caa71,Revan Kai,https://play-lh.googleusercontent.com/a-/ALV-UjUbxii1dAFBVj_RW_N76Bn1nRlU9HWS6QJ8Z1UV8oD1Wkhg-lo,"terima kasih pada semua pihak yang bersangkutan provider by.u kartu internet... aku hapus keluhanku yg kemarin, karna by.u cepat sigap dan toleransi dalam mengatasi masalah dan kendala.... teruslah cari cara memaksimalkan signal/jaringan karna di zaman ini dan seterusnya pasti itu jadi point utamanya... dijamin laris manis jika sudah secepat kereta shinkanzen",5,24,1.61.0,2025-03-25 14:55:00,"Hai Kak! Makasih banyak buat feedbacknya. Jika ada pertanyaan seputar produk dan layanan by.U, kamu bisa hubungi Nindy melalui DM instagram @byu.id (http://byu.id), DM Twitter @byu_id atau LiveChat di aplikasi ya. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2025-03-25 20:29:59,1.61.0
83788691-7d77-418f-95b3-0d6f48f84ff4,Fahmi 0x,https://play-lh.googleusercontent.com/a/ACg8ocKUP4zeIBlam-VKf94lkfQjDYKiyoFMSYftGvj-ebUb5aCP=mo,"masa habis di audet bukan nya bagus malh main jelk sinyal lelet masuk ke apk byu nya lama, ngelek lgi tuh padahal kemarin"" nya tuh bagus aja tolong dong di bagusin lgi ni menyusahkan pekerjaan aku",2,0,1.61.0,2025-03-24 20:23:01,"Hi, Kak. Maaf banget udah bikin ga nyaman. Untuk kendalannya boleh coba ubah mode jaringan dari otomatis ke manual 2g only, terus balikin lagi ke mode otomatis dan bisa  juga coba ON-OFF kan airplane mode. Kalau cara tersebut udah dicoba dan masih berkendala juga, kakak bisa kabarin Nindy di DM IG @byu.id (http://byu.id) atau LiveChat di aplikas...",2025-03-25 05:51:52,1.61.0
5090329c-0947-49c9-8064-eef93f620d8e,Fake Princess,https://play-lh.googleusercontent.com/a-/ALV-UjXSboCmguHBiYLmpOaVoNzHcC76pWhR2_gcCX9IwoT6zKCqilQ,"saya kemarin beli kuota data bayar via virtual account berhasil tapi kuota data gak masuk , malah mengatakan saya belum bayar akhirnya transaksi saya dibatalkan oleh by u , lah jd uang saya kemana ?",1,1,1.61.0,2025-03-20 14:24:41,"Hai Kak, maaf udah bikin gak nyaman ya. Kakak bisa infoin nomor by.U & akun tertaut serta capture bukti bayar via DM Instagram @byu.id, Twitter @byu_id atau Live Chat di aplikasi supaya Nindy bisa bantu carikan solusinya. Ditunggu ya Kak, makasih 🙏️",2025-03-20 15:55:44,1.61.0
d2fa2b07-d706-49cc-a1a6-1b6e7221fa60,Kim Jonggun,https://play-lh.googleusercontent.com/a-/ALV-UjW24NaUlH6LHB4owqeIdpGhVbJiH1tT-0qf848WRN3_n44GBOgD,Jringan sangat buruk sering hilang padahal ga hujan ga mati lampu parah banget di pake buat game bikin kalah pantesan harga kuota nya murah sesuai sama kualitas jaringan nya wkwkwkwk makin sini makin parah jaringan nya buat yg mau beli mending mikir 2x deh apalagi buat main game udah pasti lag parah,1,0,1.61.0,2025-04-05 19:22:24,"Dear Kakak, maaf udah bikin internetannya gak nyaman. Mohon dicoba ubah mode jaringan ke 2G only dulu, dan coba ON - OFF-kan airplane mode. Kalau masih berkendala infoin Nindy nomor, email, lokasi, tanggal waktu kejadian, tipe gadget dan capture speedtest via DM Sosmed by.U atau Live Chat biar bisa aku bantu cek :)",2025-04-05 19:54:22,1.61.0
d0dbdc8d-a639-45c6-a0c6-5d003c30d605,Arse Simatupang,https://play-lh.googleusercontent.com/a-/ALV-UjUtW-nk8Exyc3iDWwDaJzd5llTohNL8V4g9AYXa-catdtSJ0tl1,"Sering error aplikasinya, sama jaringannya sering ilang. Ganggu banget pas lagi main game atau streming. sampe sekarang masih blm mau di perbaiki kah?",2,0,1.61.0,2025-03-28 18:45:27,"Hi Kak, maaf bikin ga nyaman, boleh instal dulu apps by.Unya. Boleh dicoba dulu ubah mode jaringan otomatis ke manual 2G only, lalu kembali lagi ke mode otomatis. Isi APN dengan ""byu"".  Kalau masih kendala, boleh kontak aku via Live Chat apps by.U, email nindy@byu.id, Instagram @byu.id, X @byu_id, dan Facebook @byu.id biar bisa aku bantu carikan...",2025-03-28 18:55:17,1.61.0
4b8ad72a-312a-4e9c-9f3a-b11d613d3f0b,Wahida Janatul Ma'Wa,https://play-lh.googleusercontent.com/a-/ALV-UjWzL-PsEVtLQLjbC9N67_xAwC602rdQK__ZACixELiUQkIe8KPN,"Mantap banget buat By.u kuota murah tapi sinyalnya gacor, dimana mana ada, dari dulu emang pelanggan setia Telkomsel tapi ternyata dipikir-pikir lama-lama mahal banget paketannya, terus nemu nih By.u murah-murah eh backingan nya Telkomsel, jadi enggak ragu sama sinyalnya OK banget, menolong banget buat gue yang anak kos masih kuliah, pas beli awalnya ga kasih rating dulu,coba dulu,br kasi sekarang, kos nya gada wi fi tapi tetap bisa youtube-an walaupun seharian 👀💅🏻 GO GO GOOOOOOOWWW 🤯",5,0,1.61.0,2025-03-22 17:44:43,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-22 22:14:24,1.61.0
191f0196-cde3-42e4-bbbc-133a25227c09,Tovrn,https://play-lh.googleusercontent.com/a-/ALV-UjXGeIiIxA2pj4sVy2HNhNd0DphQWiwzh4Up86zphTpAbDfCSyuR,"Setelah update aplikasi Per-Tanggal(28 Maret 2025), perangkat saya tidak dapat mengaksesnya. ""Oups, kamu tidak bisa mengakses aplikasi by.U, Perangkat keras aman tidak tersedia. Fitur keamanan mungkin terbatas.""",2,1,1.61.0,2025-03-28 14:46:45,"Hai kak. Nindy dan Team mohon maaf atas masalah yang kakak alami. Nindy ingin permasalahan kakak dapat di selesaikan, dan kami sangat menghargai jika kakak mengirim info lebih  detail melalui DM IG @Byu.ID atau DM Twitter @Byu_ID dan livechat. Terima kasih :)",2025-03-28 19:02:45,1.61.0
481ccddb-4357-4622-bb45-35127ad187f0,Nur Syawal,https://play-lh.googleusercontent.com/a-/ALV-UjXeOTvOwFF-R3E2BNUDeFh3WBZQYlTy7jkrURpLE5n94w_Ggeox,"makin lama makin parah jaringannya ga kaya dulu pas baru baru udah bosen laporan terus tapi ga ada solusi coba di tingkatkan lagi kualitas jaringannya, makin ke sini makin ga nyaman pake byu. tks",5,21,1.61.0,2025-03-26 11:39:27,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-26 13:48:22,1.61.0
825c221e-77df-469c-a55c-fee884b30fe8,Combo Try,https://play-lh.googleusercontent.com/a/ACg8ocKA14x4o3-3CEbDvqvp2AqtWXR3LWv0Sn3U_EnrApFhxjWbug=mo,mohon maaf kak buka bermaksud menghina tapi knp ya jaringan by.u ini mulai dari jam 1 siang sampai 5 sore itu ngelag betul.kalau ngegame jam 1 itu jaringan 2 batang 3 batang maka lebih parah sampai 1 batang.mungkin itu saja sih min mohon maaf kalau ada kata nggak mengenakan 🙏🙏🙏🙏.,5,0,1.61.0,2025-03-29 14:20:18,"Hai Kak, makasih banyak buat rating dan support nya ya. Kalau ada yang mau ditanyain, kakak bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Semoga lancar terus penggunaan by.U Kakak :)",2025-03-29 21:50:59,1.61.0
a9ccf8f0-bb71-4cfe-94e1-bf62763927d6,Zaaa Cyyy,https://play-lh.googleusercontent.com/a-/ALV-UjX6Pcc6sDLZ8rVuty3l7MGP48BAOGwJc5D4BKO7pkUXZObwuv7F,"sinyal lo manis di awal , sekarang ga enak banget harga mahal, sinyal ga sesuai mana lagi main tiba"" ilang sinyal dasar",1,1,1.61.0,2025-03-24 17:03:50,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-25 11:45:22,1.61.0
4fbc80e6-8b01-45ca-aa5a-6bab82dcf8ab,Someone v76,https://play-lh.googleusercontent.com/a-/ALV-UjVwPfrY25HAeJ1oRamL3Zg71ofWl5ratJT1mNb5lY6LRlL0e3A,"kenapa aplikasi ini cok. sebelum login di beri pilihan untuk bisa liat liat paketannya, pas udah login cuman 1 paketan 3 gb 30 hari itupun hargany 35k, sudah 5 jari lebih seperti ini",1,1,1.61.0,2025-03-29 04:01:41,"Hi Kak . Maaf banget udah bikin gak nyaman. Boleh dicoba dulu restart hp, hapus data cache dan data aplikasi, periksa pengaturan tanggal dan waktu, pastiin OS hp udah paling update dan memory hp mencukupi. Kalau masih gak bisa, boleh tolong infoin email, nomor, versi gadget dan capture error ke DM Instagram @byu.id atau Live Chat di aplikasi. Ma...",2025-03-29 07:45:25,1.61.0
d3db9abd-cf35-44c0-b0d0-737ce08f421f,Braja Tri Atmojo,https://play-lh.googleusercontent.com/a-/ALV-UjU-VFOyew3BlTjIEm-aAnKLvOy_aJf0KR3lZ7UC2QsQ2oFqI-s,"Aplikasi selalu ada pop up server gangguan, padahal browsing dll lancar² aja. Mau beli paket jadi susah",4,0,1.61.0,2025-03-20 17:43:20,"Hai Kak, maaf udah bikin ga nyaman ya :( Kalau kakak ada kendala, akan tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U. Keep supporting us ya! :)",2025-03-21 05:41:16,1.61.0
b7f25b4a-3f2a-463c-abb2-8632a5f97aa3,raditya natha p,https://play-lh.googleusercontent.com/a-/ALV-UjUkNKxB7Qxa8DfDVyWf9VDvCXU61NTSdtZuLLFmRco53bZ4Sz5O,"beli paketan udah transaksi pembayaran kuotanya gamasuk, udah komplain udah lebih dari waktu yang di janjiin tetep aja ga masuk. gaada tindakan sama sekali, aneh ni lama"" by u",1,1,1.61.0,2025-03-22 13:59:09,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-22 22:13:41,1.61.0
25bd83ad-e471-48b2-94d4-0a8550cdd170,Muhammad Irgi Alamsyah,https://play-lh.googleusercontent.com/a-/ALV-UjX1ixgSHS1J0IvpfDiY6Of6HT-2GcMSINZYG1q_39QafN2fS8CT,Dari semua pelayanan lumayan bagus tapi saya ada saran untuk menambahkan metode pembayaran dengan Qris agar memudahkan dalam pembelian pulsa atau paket internet yang menggunakan payment berbeda. Terimakasih,4,0,1.61.0,2025-04-06 22:53:14,"Hai, Kak Irgi. Makasih banyak buat rating dan support nya ya, aku Noted biar bisa jadi lebih baik lagi. Kalau ada yang mau ditanyain, kakak bisa kabarin Nindy di DM IG @byu.id dan LiveChat di aplikasi by.U. Semoga lancar terus penggunaan by.U Kakak :)",2025-04-07 05:04:30,1.61.0
b9356ec0-e1c0-4464-80f0-dca4ff42805d,Muhammad Restu Dustrul Hayat,https://play-lh.googleusercontent.com/a-/ALV-UjWvM3HU9ZE4XjsTZtLih7yR4gOt0fO1MvIU6izAIECYqY0zPxYP,baru beli dan registrasi tpi kuota 3 gb nya gabisa dipake punya sim card berasa gaguna. padahal beli krna murah dan terpaksa isi kuota di simcard lama. asli dah berasa kena tipu. rugi bnget,1,0,1.61.0,2025-04-06 18:05:34,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-04-06 21:08:25,1.61.0
640039a6-322d-4a68-8ae5-0984daf09caa,Nabila Tadzkiatunnisa,https://play-lh.googleusercontent.com/a/ACg8ocK4Xj0h9iIG34pWIKqQcw0H4WNyxrOBInfOYtFDBrsAFZxWQw=mo,"aku kasih bintang tiga karena internet nya suka tiba-tiba lemot. kadangkalau lagi scroll tiktok atau instagram, suka loading. jadi mohon untuk diperbaiki lagi internet nya ya🙏",3,0,1.61.0,2025-03-19 19:10:01,"Hi Kak, maaf bikin ga nyaman. Boleh dicoba dulu ubah mode jaringan otomatis ke manual 2G only, lalu kembali lagi ke mode otomatis. Isi APN dengan ""byu"".  Kalau masih kendala, boleh kontak aku via Twitter @byu_id atau Live Chat di apps by.U biar bisa aku bantu carikan solusinya ya. Makasih 😊",2025-03-19 22:30:33,1.61.0
4bb535ec-8657-4848-a76d-bc1f213488fa,Ria Mistari,https://play-lh.googleusercontent.com/a/ACg8ocLt7ho61NochItx9q0i95zHSr0vxj2GToRzMZdKd83WtUSfqg=mo,kenapa byu sering ngilang2 sinyalnya lama banget sampe lebih dari sehari ga bisa tersambung 🙄 saya pake yg unlimited terus sering sinyal kuat tapi terjadi kesalahan server 🤦,3,0,1.61.0,2025-03-26 09:28:26,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-26 10:08:25,1.61.0
9100f596-51e3-4c44-b522-a7f86198e877,Muhammad rafli Rafli,https://play-lh.googleusercontent.com/a/ACg8ocLdYvO6r3xKqX3btbJNOjbg0J6bHjOMPnhk3EqQGsHsZr_OfQ=mo,Kode OTP selalu lambat terus kalau mau ngulang harus nunggu beberapa menit pulsa ku juga di sedot kadang mau top up yang 15 RB hanya bisa jadi 10 rb perbaiki dong,2,0,1.61.0,2025-04-02 13:31:38,"Hai Kak, maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, kabarin Nindy di DM IG @byu.id ya. Tim by.U akan terus tingkatin produk dan layanan by.U biar Kakak bisa selalu nyaman pakai by.U :)",2025-04-02 17:03:44,1.61.0
13cac2f6-2d9c-47cd-b309-e04e6c99db08,Galih Puji Irianto (Galih),https://play-lh.googleusercontent.com/a-/ALV-UjUwmgGUTDOiQytRweyGad0vXmB-ZoxJsDgJImF5Bdzm9oe49aR8,"Jangan maksa buat update aplikasi terus. Ada kalanya ketika kuota bener-bener abis dan harus beli kuota, tapi aplikasi nggak bisa dipake gara-gara nggak diupdate.",2,0,1.61.0,2025-04-06 21:33:18,"Hallo Kak Galih, maafin bikin ga nyaman. Coba dulu restart HP, clear cache dan data aplikasi, periksa pengaturan tanggal dan waktu, pastiin OS HP udah paling update. Kalau masih gak bisa, boleh tolong infoin email, nomor, versi OS HP dan capture error ke DM Instagram @byu.id. Makasih, Kak :)",2025-04-07 05:00:02,1.61.0
8251cb81-e40c-4c28-9fbc-1ebb0b9f7ac3,Fuad Nurs,https://play-lh.googleusercontent.com/a-/ALV-UjWcU1a6Dluu1FjsxVCdZvxECvGTZ6oD2MNIcRmlaGkbW0O8NjE,"3 bintang dulu, kenapa notifikasi kuota mau habis ngga sperti dulu lagi? bulatkan saja 1GB ga harus 199,99MB, user jadi ga prepare bikin panik!!!!",3,0,1.61.0,2025-03-30 19:19:54,"Hai Kak, makasih banget untuk rating nya dan juga maaf udah bikin ga nyaman ya :( Terkait kendala yang kakak alami, akan tim by.U bantu cek dan koordinasi lebih lanjut, mohon segera kabarin Nindy di DM IG @byu.id, dan LiveChat di aplikasi by.U. Nindy dan team akan terus tingkatin layanan by.U biar Kakak nyaman terus pakai by.U :)",2025-03-31 02:44:02,1.61.0
edfe27dc-3e51-4aea-907b-067749955ab0,Arga Dimas,https://play-lh.googleusercontent.com/a-/ALV-UjW_ncMIkOZ5vdMeTx1hic4VAKiLuIitiFpMXkn-5olDDRJOksHP,"makin hari makin parah jaringannya, gua kira game nya yang ada bug jaringan, tapi coba main game lain ternyata emang sama aja, jadi benerin jaringan nya parah bener, apalagi waktu hujan lemot banget jaringannya, udah di mode pesawat beberapa menit, ganti jaringannya ke 2g, tapi tetep aja emang sampah jaringannya, masuk ke aplikasi nya aja kadang kagak bisa karena jaringannya error kocak emang.",3,0,1.59.0,2025-03-11 11:12:05,"Hi, Kak. Maaf banget jadi bikin gak nyaman. Nindy ingin permasalahan Kakak dapat diselesaikan, mohon Kakak untuk infoin lebih detail kendalanya melalui Live Chat diApps, DM Nindy ke IG @byu.id , Twitter @byu_id, atau Facebook by.U Indonesia. Aku tunggu ya Kak, makasih 🙂🙏🏻💙",2025-03-11 11:42:22,1.59.0
6ade67dd-3613-4500-8a0c-487e7f7c3f63,Kalong Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjX1pl73_PMRYcvc_SV_rsbW6Ln5bgdNRm3NTGR1SuAUiuh7_1g,jaringan full tapi lelet nya sangat sangat mengenaskan🥵 kalo bisa lebih pentingin kecepatan jaringan dulu sih timbang update apk melulu,5,0,1.61.0,2025-04-02 22:34:23,"Hai Kak, makasih banget untuk rating nya dan juga maaf udah bikin ga nyaman ya :( Buat kendala jaringan, bisa coba ubah mode jaringan dari otomatis ke manual 2g only. Kalau udah dicoba dan masih berkendala, bisa kabarin Nindy di DM IG @byu.id atau LiveChat di apps by.U ya :)",2025-04-03 00:33:50,1.61.0
